post_id,platform,content_type,followers,likes,shares,comments,hashtags,post_hour,day_of_week,is_viral
1794,Facebook,video,34580,1907,214,104,0,11,nedjelja,False
1795,Instagram,slika,1393,34,8,1,2,8,ponedjeljak,False
1796,Instagram,story,3736,44,13,0,19,13,ponedjeljak,False
1797,Twitter/X,tekst,1170,18,4,0,4,11,ponedjeljak,False
1798,Facebook,reel,1607,77,4,1,3,19,nedjelja,False
1799,Instagram,carousel,1019,83,12,2,0,0,petak,False
1800,Instagram,reel,320,27,8,0,14,14,cetvrtak,False
1801,TikTok,reel,1882,74,7,2,19,20,nedjelja,False
1802,YouTube,reel,30479,2568,177,64,2,12,nedjelja,False
1803,Facebook,slika,12901,531,40,12,0,18,cetvrtak,False
1804,TikTok,video,4365,115,11,5,9,6,nedjelja,False
1805,TikTok,slika,6242,355,20,5,18,21,srijeda,False
1806,TikTok,story,573,25,4,0,10,9,nedjelja,False
1807,Instagram,video,14540,1205,213,98,13,13,ponedjeljak,False
1808,Instagram,slika,100,7,0,0,18,10,ponedjeljak,False
1809,TikTok,reel,6148,590,105,34,15,8,srijeda,False
1810,Instagram,story,388,12,0,0,0,15,petak,False
1811,TikTok,reel,14999,344,13,26,18,15,nedjelja,False
1812,LinkedIn,reel,1362,18,3,1,3,10,srijeda,False
1813,Twitter/X,slika,578,53,3,2,0,18,subota,False
1814,Facebook,video,94013,5586,342,504,7,11,ponedjeljak,False
1815,TikTok,video,38658,1354,103,31,7,11,ponedjeljak,False
1816,Twitter/X,tekst,609,10,1,0,5,12,ponedjeljak,False
1817,Facebook,carousel,1578,150,36,3,5,21,ponedjeljak,False
1818,Twitter/X,slika,3805,219,8,24,3,6,ponedjeljak,False
1819,YouTube,video,2739,121,12,11,5,9,utorak,False
1820,TikTok,reel,479,18,1,0,14,1,ponedjeljak,False
1821,TikTok,reel,40467,75,10,5,13,7,ponedjeljak,False
1822,TikTok,reel,3880,611,84,41,0,10,ponedjeljak,False
1823,Instagram,reel,1345,72,7,6,9,19,srijeda,False
1824,Instagram,carousel,1877,210,33,3,8,9,ponedjeljak,False
1825,YouTube,carousel,2635,289,18,1,8,19,ponedjeljak,False
1826,YouTube,video,5619,221,7,4,6,13,utorak,False
1827,YouTube,tekst,85433,206,36,4,6,8,subota,False
1828,Instagram,slika,289923,22234,4867,2088,3,8,ponedjeljak,False
1829,LinkedIn,tekst,3336,85,8,3,6,17,petak,False
1830,Instagram,reel,58855,3718,189,427,6,14,nedjelja,False
1831,TikTok,video,116057,4013,704,48,8,9,cetvrtak,False
1832,TikTok,video,861,80,9,2,10,9,srijeda,False
1833,TikTok,reel,32963,274,45,35,12,16,cetvrtak,False
1834,TikTok,reel,5702,679,152,22,16,10,ponedjeljak,False
1835,YouTube,video,458,38,5,0,3,20,petak,False
1836,TikTok,tekst,925,10,3,0,3,11,cetvrtak,False
1837,TikTok,slika,12998,732,24,19,23,9,utorak,False
1838,YouTube,video,628,105,21,1,1,14,cetvrtak,False
1839,YouTube,video,8929,486,85,6,6,5,cetvrtak,False
1840,Instagram,video,15606,1759,84,196,2,15,nedjelja,False
1841,YouTube,reel,8381,246,23,6,3,13,subota,False
1842,TikTok,reel,39900,3104,464,257,9,10,petak,False
1843,Instagram,slika,1039,0,0,0,6,22,subota,False
1844,LinkedIn,tekst,900,15,0,0,3,16,srijeda,False
1845,Instagram,reel,121,9,0,0,10,6,srijeda,False
1846,Instagram,story,1764,93,0,6,9,16,nedjelja,False
1847,Twitter/X,tekst,6352,72,3,8,0,23,cetvrtak,False
1848,TikTok,video,100,16,2,0,1,18,srijeda,False
1849,TikTok,video,4642,680,42,21,14,16,srijeda,False
1850,YouTube,reel,18356,475,49,10,5,10,petak,False
1851,Instagram,reel,6467,328,21,8,15,11,utorak,False
1852,YouTube,reel,4256,157,7,7,8,17,srijeda,False
1853,YouTube,video,6385,200,40,18,0,9,srijeda,False
1854,TikTok,video,612,16,0,0,10,16,nedjelja,False
1855,Instagram,reel,410,37,1,1,8,18,utorak,False
1856,LinkedIn,tekst,65255,2311,137,280,3,9,nedjelja,False
1857,Instagram,slika,11747,195,5,22,5,6,cetvrtak,False
1858,TikTok,slika,677,0,0,0,12,20,srijeda,False
1859,YouTube,video,5946,686,114,23,2,6,subota,False
1860,Instagram,slika,5876,267,74,27,17,15,nedjelja,False
1861,TikTok,video,27892,1008,47,19,3,19,cetvrtak,False
1862,Facebook,slika,37529,5482,316,46,0,16,ponedjeljak,False
1863,Twitter/X,carousel,1953,32,5,3,12,9,subota,False
1864,Instagram,reel,3982,107,7,4,13,21,cetvrtak,False
1865,Facebook,slika,211425,2392,525,98,0,10,subota,False
1866,Facebook,tekst,3384,272,73,8,5,10,srijeda,False
1867,LinkedIn,tekst,70245,1046,41,24,2,19,subota,False
1868,TikTok,video,4413,81,7,4,4,9,nedjelja,False
1869,Instagram,story,1361,62,8,1,16,21,petak,False
1870,Instagram,carousel,568,6,0,0,14,10,srijeda,False
1871,TikTok,reel,19498,1001,136,29,19,15,subota,False
1872,YouTube,video,1976,136,19,3,5,12,cetvrtak,False
1873,TikTok,tekst,4229,38,2,5,13,18,ponedjeljak,False
1874,TikTok,reel,9962,250,84,19,12,13,nedjelja,False
1875,YouTube,tekst,11405,392,68,15,7,10,srijeda,False
1876,Facebook,slika,485,24,2,1,3,15,utorak,False
1877,TikTok,video,85626,6857,512,627,7,20,srijeda,False
1878,Instagram,story,11975,61,11,1,20,10,utorak,False
1879,TikTok,reel,3334,377,56,34,11,15,subota,False
1880,Instagram,video,533,42,12,2,12,21,ponedjeljak,False
1881,Facebook,slika,7100,606,164,13,4,20,petak,False
1882,TikTok,video,1561,0,0,0,0,3,subota,False
1883,TikTok,reel,7072,349,29,23,25,10,subota,False
1884,Instagram,reel,7053,820,87,13,15,22,srijeda,False
1885,Twitter/X,tekst,45712,341,9,43,3,20,ponedjeljak,False
1886,Twitter/X,carousel,93782,3853,1256,61,3,18,petak,False
1887,LinkedIn,tekst,868,26,3,0,3,14,ponedjeljak,False
1888,Facebook,tekst,35185,2828,749,197,3,16,ponedjeljak,False
1889,Instagram,slika,33899,1844,159,207,19,6,petak,False
1890,TikTok,reel,236469,14103,4806,107,26,15,srijeda,False
1891,Twitter/X,slika,19922,254,17,21,7,20,utorak,False
1892,Instagram,reel,31813,2354,102,181,10,9,nedjelja,False
1893,Instagram,video,14074,2233,290,56,9,15,utorak,False
1894,Twitter/X,tekst,3102,0,0,0,6,12,ponedjeljak,False
1895,TikTok,video,8297,0,0,0,12,12,subota,False
1896,Instagram,slika,82197,5060,225,164,11,11,ponedjeljak,False
1897,TikTok,video,2393,50,2,3,17,15,cetvrtak,False
1898,Instagram,story,42553,2421,122,161,7,17,petak,False
1899,YouTube,video,794,77,4,3,0,13,cetvrtak,False
1900,Instagram,carousel,7950,667,73,12,10,11,ponedjeljak,False
1901,TikTok,video,276771,18884,1979,653,2,7,utorak,False
1902,TikTok,reel,885,50,5,4,4,16,subota,False
1903,LinkedIn,story,5086,246,59,13,2,17,ponedjeljak,False
1904,Instagram,reel,14092,414,30,22,11,21,cetvrtak,False
1905,TikTok,carousel,7531,822,95,40,10,3,nedjelja,False
1906,Instagram,carousel,3755,107,6,2,3,22,nedjelja,False
1907,TikTok,video,15686,568,50,24,7,18,subota,False
1908,LinkedIn,slika,13187,767,34,5,2,11,srijeda,False
1909,YouTube,reel,223956,12811,3913,1360,0,18,cetvrtak,False
1910,TikTok,video,1077,0,0,0,10,21,ponedjeljak,False
1911,Facebook,story,1461,134,19,5,0,15,subota,False
1912,Instagram,slika,32889,1231,70,34,12,21,petak,False
1913,TikTok,tekst,1787,19,3,1,11,15,utorak,False
1914,Instagram,slika,24719,1479,220,126,17,19,srijeda,False
1915,TikTok,video,509,7,0,0,3,19,petak,False
1916,LinkedIn,tekst,1409,16,2,0,2,11,petak,False
1917,YouTube,video,194279,0,0,0,2,13,srijeda,False
1918,Instagram,reel,916,104,2,13,5,15,petak,False
1919,TikTok,reel,15178,450,39,8,14,12,ponedjeljak,False
1920,Instagram,story,49295,4898,968,319,21,14,ponedjeljak,False
1921,Instagram,carousel,2449,61,3,4,4,17,nedjelja,False
1922,Twitter/X,tekst,2419,209,3,9,6,23,utorak,False
1923,Facebook,tekst,38234,2100,297,47,4,3,petak,False
1924,Twitter/X,tekst,195,2,0,0,0,21,cetvrtak,False
1925,Instagram,slika,529,22,0,0,9,8,ponedjeljak,False
1926,Instagram,reel,12723,2091,596,82,9,7,ponedjeljak,False
1927,Instagram,carousel,2702,83,2,4,10,13,petak,False
1928,TikTok,slika,3071,24,0,0,16,9,nedjelja,False
1929,Facebook,video,4475,360,34,13,4,12,cetvrtak,False
1930,Twitter/X,video,5336,464,56,11,2,18,utorak,False
1931,Instagram,reel,2834,194,30,6,18,8,subota,False
1932,Instagram,story,380,26,8,0,23,16,utorak,False
1933,Twitter/X,video,6564,313,4,9,3,6,petak,False
1934,Facebook,tekst,2463,48,3,4,3,18,utorak,False
1935,TikTok,reel,1140,54,8,6,21,7,subota,False
1936,TikTok,tekst,17923,377,66,53,7,12,utorak,False
1937,LinkedIn,tekst,4948,44,2,2,5,11,nedjelja,False
1938,Twitter/X,carousel,6275,158,15,5,1,11,cetvrtak,False
1939,Instagram,carousel,1785,33,3,0,10,0,cetvrtak,False
1940,Facebook,reel,4120,406,18,17,1,11,nedjelja,False
1941,TikTok,reel,323,6,0,0,8,17,utorak,False
1942,Instagram,carousel,1880,237,51,3,11,20,petak,False
1943,Facebook,tekst,3500,0,0,0,4,17,nedjelja,False
1944,Facebook,carousel,2512,113,4,4,6,7,srijeda,False
1945,Instagram,reel,894,101,5,11,5,1,cetvrtak,False
1946,YouTube,video,7470,414,76,17,0,18,subota,False
1947,Instagram,carousel,519,18,0,1,15,15,ponedjeljak,False
1948,Instagram,reel,7789,144,4,5,7,17,ponedjeljak,False
1949,Instagram,carousel,549,22,0,1,18,22,utorak,False
1950,Instagram,reel,4594,388,28,11,16,4,ponedjeljak,False
1951,TikTok,video,988,93,1,0,2,16,utorak,False
1952,TikTok,slika,1927,133,17,4,9,8,utorak,False
1953,Facebook,tekst,23829,451,59,11,0,21,cetvrtak,False
1954,Instagram,slika,7451,614,148,25,8,19,utorak,False
1955,YouTube,video,18633,1469,117,13,8,21,ponedjeljak,False
1956,Facebook,video,1644,114,22,6,1,19,subota,False
1957,TikTok,tekst,4694,175,16,15,9,12,srijeda,False
1958,YouTube,video,112196,6454,1270,557,0,16,subota,False
1959,YouTube,story,17387,1348,266,11,1,6,ponedjeljak,False
1960,Instagram,reel,8117,1408,207,28,23,9,cetvrtak,False
1961,Twitter/X,tekst,77511,4274,374,18,4,17,cetvrtak,False
1962,Instagram,story,2477,134,15,9,5,17,cetvrtak,False
1963,TikTok,video,995,21,2,1,13,8,utorak,False
1964,Facebook,video,13894,785,194,17,0,14,petak,False
1965,Twitter/X,tekst,10916,598,71,25,1,20,utorak,False
1966,Instagram,video,4906,69,1,4,9,16,cetvrtak,False
1967,YouTube,video,520,53,2,1,0,14,nedjelja,False
1968,Facebook,slika,39964,341,9,11,0,7,srijeda,False
1969,Facebook,tekst,12579,55,6,4,0,15,ponedjeljak,False
1970,Instagram,reel,633458,50748,7360,3555,11,10,nedjelja,False
1971,Instagram,slika,34301,144,2,14,18,12,subota,False
1972,Facebook,video,2879,81,11,3,0,19,srijeda,False
1973,YouTube,video,5017,580,72,12,6,13,nedjelja,False
1974,YouTube,reel,59142,6284,584,402,6,12,subota,False
1975,Instagram,tekst,100,1,0,0,2,14,petak,False
1976,Facebook,tekst,4137,70,7,1,0,17,cetvrtak,False
1977,Instagram,carousel,4633,277,9,14,12,0,ponedjeljak,False
1978,Instagram,slika,38190,1228,149,19,8,10,ponedjeljak,False
1979,Twitter/X,slika,2549,173,14,11,1,5,ponedjeljak,False
1980,Instagram,video,1612,154,12,2,13,2,ponedjeljak,False
1981,Instagram,slika,125484,12304,1475,252,3,2,ponedjeljak,False
1982,Instagram,video,13346,1975,597,49,8,20,subota,False
1983,YouTube,video,12588,1535,250,66,6,8,subota,False
1984,LinkedIn,tekst,553174,41559,4278,1721,1,17,nedjelja,False
1985,Instagram,carousel,15247,617,108,22,6,8,utorak,False
1986,Facebook,slika,6623,111,8,1,0,18,srijeda,False
1987,TikTok,reel,40818,1280,154,18,11,11,petak,False
1988,TikTok,reel,1608,128,2,4,13,11,ponedjeljak,False
1989,TikTok,reel,6227,485,81,32,5,1,srijeda,False
1990,Facebook,video,90602,3650,111,416,1,9,nedjelja,False
1991,Facebook,tekst,31254,157,22,13,3,11,nedjelja,False
1992,Instagram,carousel,4845,0,0,0,19,21,srijeda,False
1993,Twitter/X,tekst,1244,24,4,3,2,21,utorak,False
1994,Instagram,reel,3876,261,70,6,14,18,srijeda,False
1995,Facebook,tekst,924,64,6,3,6,20,subota,False
1996,Facebook,tekst,983,50,3,1,0,13,subota,False
1997,Twitter/X,tekst,7137,214,5,8,0,8,subota,False
1998,YouTube,video,856,56,5,2,0,12,cetvrtak,False
1999,Facebook,slika,3270,93,16,4,3,11,srijeda,False
2000,Instagram,story,1703,54,6,4,12,15,subota,False
