campaign_id,subject_line_type,send_time,open_rate,click_rate,unsubscribe
591,personalized,afternoon,0.2149,0.0142,0.0046
592,personalized,night,0.2043,0.0305,0.0057
593,personalized,evening,0.2386,0.0869,0.0064
594,urgent,morning,0.1812,0.0272,0.0042
595,informational,night,0.1149,0.019,0.0063
596,promotional,afternoon,0.1191,0.0433,0.0043
597,promotional,afternoon,0.1913,0.0419,0
598,personalized,night,0.1994,0.0489,0.004
599,promotional,night,0.1886,0.0481,0.0117
600,personalized,morning,0.1443,0.0556,0.0088
601,urgent,afternoon,0.2696,0.1109,0.0069
602,personalized,evening,0.1788,0.0419,0
603,promotional,evening,0.0559,0.001,0.0113
604,urgent,afternoon,0.1905,0.047,0.0067
605,personalized,morning,0.1335,0.0429,0.0071
606,personalized,evening,0.1989,0.0395,0.006
607,promotional,evening,0.1275,0.0045,0.0038
608,promotional,afternoon,0.1553,0.0783,0.0001
609,promotional,morning,0.1541,0.0589,0.0021
610,personalized,night,0.1963,0.0404,0.0096
611,urgent,night,0.1459,0.0335,0.0037
612,informational,night,0.1595,0.0462,0.0062
613,urgent,morning,0.2358,0.0292,0.0091
614,promotional,afternoon,0.0687,0.0239,0.0037
615,promotional,afternoon,0.1298,0.0472,0.0067
616,promotional,morning,0.0826,0.0193,0.0002
617,personalized,morning,0.281,0.1076,0.0073
618,personalized,morning,0.2018,0.0554,0.0043
619,informational,afternoon,0.2494,0.0523,0.0069
620,promotional,morning,0.2382,0.0437,0.0069
621,informational,morning,0.1548,0.0271,0.0036
622,informational,night,0.1043,0.0212,0.0038
623,personalized,morning,0.1863,0.0643,0.0121
624,personalized,afternoon,0.2848,0.1043,0.0023
625,informational,morning,0.1592,0.0402,0.006
626,informational,afternoon,0.1906,0.0272,0.0085
627,personalized,night,0.146,0.0431,0
628,informational,morning,0.2065,0.0324,0
629,personalized,evening,0.1875,0.0489,0.0075
630,promotional,night,0.1452,0.0734,0.0075
631,urgent,morning,0.2721,0.0773,0.0029
632,personalized,morning,0.3201,0.0668,0.003
633,personalized,night,0.1297,0.0673,0.0033
634,urgent,evening,0.1837,0.0234,0.0036
635,informational,afternoon,0.195,0.0634,0.0017
636,urgent,night,0.1652,0.0647,0.0025
637,informational,afternoon,0.1462,0.0242,0.0108
638,personalized,night,0.1554,0.0748,0.0047
639,urgent,evening,0.2412,0.0755,0.004
640,informational,afternoon,0.1238,0.0536,0.0067
641,informational,evening,0.122,0.0402,0.003
642,personalized,afternoon,0.2466,0.084,0.0088
643,urgent,night,0.0633,0.0345,0.0006
644,personalized,morning,0.2479,0.0905,0.0061
645,urgent,evening,0.1911,0.0761,0.0029
646,urgent,morning,0.1993,0.087,0.0039
647,personalized,evening,0.1657,0.0303,0.0061
648,personalized,evening,0.2052,0.0558,0
649,informational,evening,0.0756,0.0136,0.0079
650,informational,afternoon,0.1553,0.0753,0.0034
651,personalized,night,0.2016,0.0357,0.0026
652,informational,afternoon,0.1291,0.0728,0.0039
653,informational,afternoon,0.1647,0.0355,0
654,personalized,morning,0.2013,0.0519,0.0061
655,personalized,morning,0.1872,0.0521,0.0109
656,personalized,morning,0.171,0.0184,0.0066
657,personalized,afternoon,0.1632,0.0752,0.0029
658,promotional,evening,0.1333,0.0228,0.0083
659,informational,evening,0.183,0.0487,0.0026
660,informational,afternoon,0.2453,0.0996,0.0039
661,promotional,evening,0.119,0.0033,0.0068
662,personalized,afternoon,0.3042,0.0966,0.002
663,promotional,evening,0.1256,0.0488,0.0093
664,urgent,morning,0.2095,0.0394,0.0088
665,informational,night,0.0827,0.0067,0.0008
666,promotional,evening,0.0806,0.0114,0.0055
667,urgent,evening,0.1666,0.0589,0.0065
668,personalized,night,0.18,0.0422,0.0069
669,urgent,morning,0.1483,0.0236,0.0029
670,promotional,evening,0.1546,0.0313,0.0095
671,promotional,morning,0.1515,0.0143,0
672,informational,afternoon,0.1524,0.0553,0.0061
673,informational,morning,0.1689,0.001,0.0034
674,promotional,night,0.1714,0.0456,0.0056
675,urgent,night,0.1315,0.0158,0.0067
676,informational,morning,0.1832,0.0582,0
677,informational,afternoon,0.2211,0.0769,0.0093
678,informational,night,0.1384,0.0551,0.0056
679,informational,afternoon,0.1761,0.0498,0.0037
680,urgent,morning,0.2429,0.0564,0.0048
681,promotional,night,0.1139,0.0324,0.0033
682,urgent,morning,0.1797,0.0491,0.006
683,personalized,afternoon,0.1971,0.0661,0.0092
684,personalized,evening,0.1902,0.0346,0.0038
685,informational,afternoon,0.151,0.0299,0.0071
686,urgent,morning,0.2987,0.0768,0.0023
687,urgent,night,0.1599,0.0574,0.0039
688,informational,afternoon,0.1654,0.0516,0.0001
689,personalized,afternoon,0.2898,0.0628,0.0044
690,informational,evening,0.1403,0.043,0.0056
691,promotional,afternoon,0.1976,0.0245,0.007
692,urgent,evening,0.2696,0.0617,0.0058
693,informational,night,0.0606,0.0215,0.0062
694,informational,morning,0.0938,0.001,0.0008
695,promotional,morning,0.2405,0.0343,0.0073
696,urgent,afternoon,0.1619,0.0643,0.0066
697,informational,night,0.125,0.0182,0.0042
698,personalized,morning,0.3135,0.1077,0.0035
699,personalized,night,0.2816,0.0667,0.0056
700,promotional,night,0.0954,0.0331,0.0063
701,informational,night,0.1725,0.0325,0.0028
702,urgent,morning,0.184,0.0539,0.0033
703,promotional,night,0.1221,0.0322,0
704,urgent,afternoon,0.1815,0.0803,0.0043
705,promotional,morning,0.2639,0.0689,0.0038
706,informational,evening,0.0504,0.0309,0.0054
707,informational,afternoon,0.1163,0.001,0.0059
708,urgent,night,0.1526,0.054,0.0004
709,promotional,evening,0.0832,0.0453,0.0017
710,informational,evening,0.1428,0.0324,0.0026
711,informational,evening,0.1232,0.0186,0.0064
712,urgent,evening,0.198,0.0606,0.0033
713,urgent,night,0.119,0.0521,0
714,personalized,evening,0.1248,0.0241,0.0024
715,informational,morning,0.103,0.0682,0.0067
716,personalized,afternoon,0.217,0.0806,0.0018
717,informational,night,0.1729,0.0621,0.0077
718,promotional,morning,0.2031,0.0473,0.0039
719,informational,afternoon,0.1145,0.0021,0.0023
720,personalized,night,0.19,0.0204,0.0042
721,informational,evening,0.1274,0.0077,0.0071
722,urgent,afternoon,0.1773,0.0747,0
723,informational,morning,0.2683,0.0477,0.0061
724,promotional,evening,0.0719,0.0226,0.0081
725,informational,morning,0.1961,0.0549,0.0075
726,informational,afternoon,0.1543,0.0605,0.001
727,promotional,evening,0.1034,0.034,0.0092
728,promotional,evening,0.1025,0.02,0.0074
729,personalized,night,0.1048,0.001,0.0023
730,urgent,morning,0.1476,0.0257,0.005
731,personalized,night,0.2186,0.0505,0.0037
732,personalized,night,0.1815,0.074,0.0049
733,urgent,morning,0.1361,0.0448,0.0092
734,promotional,night,0.1675,0.037,0.0069
735,urgent,morning,0.17,0.0738,0.0041
736,urgent,morning,0.1455,0.0541,0.0051
737,promotional,night,0.1562,0.0522,0.0044
738,promotional,evening,0.1912,0.0308,0.0026
739,urgent,afternoon,0.2141,0.0546,0.0063
740,personalized,night,0.2223,0.0756,0.0061
741,promotional,afternoon,0.1124,0.0354,0.0012
742,informational,night,0.1812,0.0666,0.0055
743,personalized,night,0.1942,0.0798,0.003
744,promotional,afternoon,0.0451,0.0346,0.0088
745,promotional,night,0.0386,0.0124,0.0007
746,personalized,morning,0.2754,0.0781,0.0054
747,urgent,night,0.1725,0.0552,0.0082
748,urgent,night,0.1017,0.0156,0.0049
749,informational,morning,0.186,0.0571,0.0058
750,personalized,evening,0.2175,0.0126,0.0061
751,informational,night,0.1381,0.0452,0.0057
752,urgent,morning,0.2384,0.055,0.0076
753,promotional,morning,0.1262,0.0354,0.0025
754,informational,evening,0.1194,0.0707,0.0022
755,informational,afternoon,0.1207,0.0166,0.0054
756,promotional,afternoon,0.18,0.0343,0
757,informational,morning,0.015,0.013,0.0066
758,urgent,evening,0.1662,0.0845,0.0028
759,urgent,morning,0.1982,0.0535,0.0037
760,informational,evening,0.1728,0.0307,0.0076
761,informational,afternoon,0.0289,0.015,0.0019
762,informational,afternoon,0.1469,0.0307,0.0036
763,promotional,night,0.0854,0.0134,0.0007
764,informational,morning,0.1355,0.027,0.0072
765,urgent,evening,0.1326,0.0632,0.0038
766,urgent,night,0.191,0.0267,0.009
767,informational,night,0.0876,0.0525,0.0087
768,promotional,evening,0.1179,0.0032,0
769,personalized,afternoon,0.1781,0.0935,0.0082
770,personalized,evening,0.1514,0.0519,0.0075
771,urgent,evening,0.1484,0.0654,0.0022
772,informational,evening,0.0556,0.0279,0.0092
773,personalized,afternoon,0.2396,0.0467,0.0072
774,personalized,afternoon,0.2912,0.0971,0.0101
775,personalized,afternoon,0.2892,0.0631,0.0029
776,personalized,night,0.2222,0.0557,0.0046
777,promotional,evening,0.162,0.0623,0.0022
778,promotional,afternoon,0.1344,0.0461,0.0029
779,urgent,night,0.211,0.0532,0.0066
780,urgent,afternoon,0.1261,0.0323,0.0134
781,urgent,morning,0.1491,0.0477,0.0064
782,personalized,morning,0.2636,0.0865,0.0053
783,promotional,evening,0.1431,0.0494,0.0049
784,promotional,morning,0.1126,0.0519,0.0052
785,personalized,evening,0.1543,0.0525,0.0021
786,personalized,evening,0.143,0.0491,0.0036
787,personalized,afternoon,0.2814,0.1304,0.0022
788,promotional,afternoon,0.1918,0.0851,0.0077
789,personalized,night,0.2137,0.0747,0.0031
790,informational,afternoon,0.1707,0.0653,0.0038
791,promotional,afternoon,0.1246,0.0186,0.0087
792,urgent,afternoon,0.1054,0.036,0.0108
793,urgent,night,0.0763,0.0345,0.0019
794,urgent,morning,0.2439,0.0578,0.0044
795,urgent,night,0.168,0.0268,0.0035
796,urgent,night,0.2059,0.0466,0.0032
797,promotional,night,0.1525,0.0635,0.0056
798,personalized,afternoon,0.2657,0.0704,0
799,urgent,night,0.2268,0.0606,0.001
800,promotional,night,0.0996,0.0289,0.0044
801,personalized,evening,0.1444,0.0591,0.0039
802,promotional,night,0.0194,0.0054,0.0072
803,personalized,evening,0.1569,0.0487,0.0076
804,informational,morning,0.1078,0.0512,0.0046
805,informational,morning,0.1572,0.0358,0.0022
806,personalized,morning,0.1999,0.0448,0.0046
807,informational,evening,0.1612,0.065,0.0063
808,urgent,evening,0.1298,0.0427,0.006
809,promotional,morning,0.0865,0.0105,0.0092
810,informational,evening,0.0551,0.001,0.0029
811,informational,afternoon,0.2768,0.0885,0.004
812,promotional,evening,0.1155,0.0398,0.0033
813,promotional,night,0.0822,0.0183,0.0066
814,informational,afternoon,0.2057,0.0658,0.0024
815,informational,evening,0.1173,0.0348,0.004
816,informational,afternoon,0.1495,0.056,0.0055
817,informational,afternoon,0.2112,0.0344,0.0028
818,informational,night,0.1094,0.0372,0.0063
819,informational,afternoon,0.0966,0.0031,0.0077
820,promotional,evening,0.1474,0.0095,0.0063
821,urgent,night,0.1959,0.0443,0.0028
822,urgent,evening,0.1046,0.0111,0.0045
823,urgent,afternoon,0.1915,0.0446,0.0027
824,personalized,morning,0.2139,0.0478,0.0031
825,urgent,evening,0.1225,0.0491,0.0052
826,urgent,afternoon,0.1885,0.0311,0.0062
827,informational,evening,0.1055,0.0384,0.0103
828,personalized,night,0.1237,0.0116,0.0078
829,personalized,afternoon,0.1695,0.0556,0.0119
830,promotional,evening,0.166,0.0367,0.007
831,urgent,night,0.1898,0.0648,0.0066
832,promotional,night,0.0704,0.0375,0.0061
833,personalized,afternoon,0.2431,0.0736,0.0049
834,promotional,morning,0.1008,0.0021,0.0047
835,personalized,morning,0.1993,0.0655,0.0029
836,personalized,evening,0.1569,0.0228,0.009
837,promotional,night,0.1303,0.0178,0.0006
838,promotional,afternoon,0.1435,0.0608,0.0038
839,urgent,evening,0.2054,0.0883,0.0064
840,personalized,night,0.2524,0.0768,0.0059
841,promotional,afternoon,0.1722,0.0761,0.0001
842,informational,night,0.1738,0.0375,0.0043
843,informational,morning,0.1948,0.0578,0.0097
844,promotional,afternoon,0.1688,0.001,0.0067
845,urgent,morning,0.2466,0.0847,0.0084
846,personalized,night,0.1461,0.0587,0.0044
847,personalized,evening,0.1138,0.0292,0.007
848,personalized,afternoon,0.1626,0.0494,0.0056
849,urgent,evening,0.1249,0.0585,0.0002
850,urgent,morning,0.1986,0.0757,0.0042
851,personalized,morning,0.2706,0.0584,0.0062
852,informational,night,0.0984,0.0673,0.0012
853,personalized,night,0.1846,0.0346,0.0044
854,informational,night,0.1454,0.0716,0.0036
855,personalized,morning,0.1576,0.0617,0.0069
856,promotional,evening,0.1741,0.0615,0.0044
857,informational,night,0.1697,0.0349,0.0089
858,urgent,night,0.1357,0.0503,0.003
859,informational,evening,0.1515,0.0604,0.0041
860,promotional,morning,0.1795,0.0546,0.0046
861,urgent,night,0.2459,0.0455,0.0063
862,informational,morning,0.0906,0.0397,0.005
863,informational,evening,0.175,0.0505,0.0028
864,personalized,morning,0.1559,0.0877,0.0066
865,personalized,morning,0.3061,0.0982,0.0091
866,informational,afternoon,0.1449,0.0732,0.0016
867,urgent,morning,0.1935,0.0746,0.0056
868,personalized,afternoon,0.2035,0.0861,0.0066
869,personalized,afternoon,0.1719,0.0272,0.0084
870,personalized,morning,0.2808,0.07,0.0067
871,informational,night,0.1449,0.026,0.0025
872,urgent,night,0.1507,0.0503,0.0029
873,personalized,evening,0.2006,0.0817,0.0048
874,promotional,morning,0.1519,0.0882,0.0135
875,informational,afternoon,0.1431,0.0269,0.0037
876,informational,night,0.1656,0.0403,0.0056
877,personalized,afternoon,0.2779,0.0655,0.003
878,personalized,morning,0.2795,0.1204,0.0067
879,personalized,night,0.2098,0.0846,0.0034
880,personalized,night,0.1448,0.0554,0.007
881,urgent,evening,0.2336,0.0614,0.0063
882,informational,evening,0.104,0.0113,0.0067
883,personalized,afternoon,0.2465,0.0768,0.0015
884,personalized,afternoon,0.2153,0.0608,0.0019
885,promotional,evening,0.1059,0.001,0.0048
886,urgent,afternoon,0.1827,0.0592,0.0076
887,personalized,night,0.3092,0.0521,0.0019
888,urgent,morning,0.1533,0.0154,0.0063
889,personalized,night,0.2302,0.074,0.0015
890,promotional,night,0.1661,0.0598,0.0023
891,urgent,afternoon,0.264,0.0616,0.0054
892,promotional,afternoon,0.1886,0.0437,0.0016
893,urgent,evening,0.1891,0.0571,0.006
894,informational,night,0.2189,0.0719,0.005
895,promotional,evening,0.0229,0.001,0.0055
896,personalized,morning,0.2387,0.0453,0.0051
897,personalized,morning,0.312,0.0576,0.0013
898,informational,afternoon,0.2016,0.0816,0.0053
899,personalized,afternoon,0.2297,0.0676,0.0084
900,personalized,afternoon,0.2806,0.0678,0.0013
901,urgent,afternoon,0.2081,0.0549,0.0057
902,personalized,evening,0.2064,0.0926,0.0049
903,promotional,morning,0.266,0.0754,0.0051
904,informational,morning,0.1617,0.0549,0
905,personalized,afternoon,0.2615,0.0928,0.0087
906,urgent,morning,0.2569,0.0497,0.0055
907,promotional,evening,0.1388,0.0235,0.0035
908,personalized,morning,0.263,0.1025,0.0028
909,promotional,morning,0.189,0.0723,0.0005
910,informational,night,0.1169,0.0687,0.0047
911,personalized,morning,0.2153,0.0813,0.0051
912,urgent,afternoon,0.1566,0.0608,0.0086
913,urgent,morning,0.2797,0.079,0.0085
914,urgent,night,0.0525,0.001,0.0078
915,informational,morning,0.1964,0.0618,0.0045
916,personalized,evening,0.183,0.022,0.0079
917,personalized,night,0.2698,0.1006,0.0018
918,promotional,afternoon,0.114,0.0092,0.0056
919,personalized,morning,0.2329,0.0662,0.0063
920,personalized,night,0.1494,0.0342,0.0107
921,promotional,evening,0.036,0.001,0.0032
922,informational,evening,0.0408,0.0012,0.0076
923,promotional,evening,0.1657,0.0575,0.0048
924,personalized,evening,0.1972,0.0627,0.0062
925,informational,morning,0.1505,0.0519,0.0048
926,promotional,afternoon,0.1949,0.035,0.0032
927,promotional,afternoon,0.1912,0.0626,0.0053
928,promotional,evening,0.0438,0.0375,0.0026
929,promotional,night,0.1277,0.0325,0.0077
930,personalized,evening,0.1615,0.0478,0.0034
931,promotional,morning,0.2096,0.077,0.0022
932,promotional,evening,0.1366,0.0667,0.011
933,informational,morning,0.1489,0.0557,0.0091
934,promotional,morning,0.1268,0.0063,0.0059
935,informational,afternoon,0.1429,0.0058,0.0041
936,urgent,morning,0.1644,0.0323,0
937,informational,night,0.1108,0.0312,0.0061
938,informational,evening,0.1994,0.0485,0.0075
939,urgent,evening,0.1446,0.0709,0.0086
940,personalized,night,0.1369,0.0509,0.005
941,informational,evening,0.1039,0.0067,0.0066
942,informational,afternoon,0.0894,0.0233,0.0029
943,informational,morning,0.1561,0.0167,0.0064
944,promotional,morning,0.191,0.0389,0.0011
945,promotional,night,0.1541,0.0547,0.008
946,promotional,evening,0.1907,0.0479,0.0077
947,personalized,night,0.1357,0.007,0.0068
948,informational,afternoon,0.1894,0.0081,0.0055
949,urgent,morning,0.1973,0.0805,0.0078
950,promotional,night,0.2007,0.0469,0.0047
951,promotional,evening,0.1532,0.0585,0.0046
952,promotional,night,0.1312,0.0228,0.0085
953,urgent,afternoon,0.1649,0.0346,0.002
954,informational,night,0.1347,0.0484,0.0114
955,promotional,afternoon,0.1199,0.0204,0.0088
956,informational,morning,0.1596,0.0457,0.0079
957,personalized,morning,0.232,0.0986,0.0065
958,promotional,morning,0.0861,0.001,0.0024
959,informational,evening,0.127,0.0531,0.0117
960,informational,night,0.0971,0.0308,0.005
961,promotional,evening,0.1374,0.0072,0.0026
962,urgent,afternoon,0.2021,0.0731,0.0095
963,urgent,evening,0.1397,0.0269,0.0059
964,personalized,morning,0.2902,0.0667,0.0079
965,informational,evening,0.1709,0.0564,0.0028
966,personalized,night,0.1936,0.0651,0.0125
967,promotional,morning,0.2498,0.1006,0.0057
968,informational,night,0.2272,0.0116,0.0102
969,promotional,morning,0.1076,0.001,0.0035
970,informational,afternoon,0.1597,0.0441,0.0056
971,promotional,night,0.157,0.0582,0.0022
972,informational,morning,0.1361,0.0329,0.0069
973,promotional,morning,0.1952,0.0253,0.0009
974,informational,morning,0.1488,0.0287,0.0054
975,informational,morning,0.2169,0.0547,0.0103
976,personalized,morning,0.2377,0.0938,0.0071
977,personalized,morning,0.2005,0.0683,0.003
978,informational,morning,0.208,0.0585,0
979,promotional,evening,0.1603,0.0829,0.0051
980,informational,afternoon,0.1651,0.0557,0.0032
981,personalized,night,0.2376,0.0795,0.0044
982,informational,evening,0.1189,0.0069,0.0006
983,personalized,night,0.1973,0.0651,0.0078
984,promotional,afternoon,0.117,0.0177,0.0076
985,urgent,morning,0.2232,0.0729,0.0078
986,urgent,afternoon,0.203,0.0572,0.0033
987,personalized,night,0.2813,0.1417,0.0012
988,urgent,night,0.1397,0.0598,0.01
989,urgent,evening,0.1256,0.0627,0.0098
990,promotional,afternoon,0.11,0.0169,0.0066
991,urgent,morning,0.2155,0.0576,0.0028
992,informational,morning,0.064,0.001,0.0039
993,informational,morning,0.1032,0.0282,0.0052
994,promotional,morning,0.1908,0.0586,0.0088
995,personalized,morning,0.2393,0.0897,0.0062
996,urgent,night,0.1767,0.061,0.0034
997,informational,morning,0.0954,0.0255,0.0093
998,promotional,evening,0.1622,0.0193,0.0061
999,personalized,morning,0.2495,0.0755,0.0094
1000,promotional,morning,0.1776,0.0637,0.0059
1001,promotional,morning,0.1432,0.0218,0.0061
1002,personalized,morning,0.1915,0.0652,0.0002
1003,promotional,afternoon,0.1932,0.0567,0.0025
1004,personalized,evening,0.1085,0.032,0.0063
1005,informational,night,0.1134,0.0577,0.0052
1006,personalized,morning,0.2136,0.0553,0.0081
1007,urgent,night,0.2197,0.0704,0.0073
1008,informational,night,0.1282,0.0282,0.0073
1009,personalized,evening,0.1369,0.0372,0.003
1010,informational,evening,0.1134,0.001,0.0043
1011,personalized,morning,0.1801,0.0817,0.0056
1012,promotional,morning,0.1177,0.0306,0.0043
1013,informational,afternoon,0.0668,0.0411,0.0011
1014,promotional,afternoon,0.1252,0.0425,0.0058
1015,promotional,morning,0.1903,0.0457,0
1016,promotional,evening,0.1087,0.0217,0.0034
1017,informational,night,0.0119,0.004,0.0021
1018,informational,morning,0.1602,0.036,0.0063
1019,promotional,afternoon,0.1271,0.0119,0.0045
1020,personalized,night,0.2164,0.0637,0.0056
1021,urgent,afternoon,0.1256,0.0614,0.003
1022,personalized,evening,0.1809,0.0896,0.008
1023,urgent,evening,0.2196,0.0564,0.009
